Year,GeoID,Geography Type,Geography Name,Proficiency,Age,Value,Margin of Error,Measure,ObjectId
2013,0900560750,Town,Plymouth,Total,5 to 17,2114,190,Count,9157
2013,0900560750,Town,Plymouth,Total,65 and Over,1583,155,Count,9158
2013,0900560750,Town,Plymouth,Very Well,18 to 64,7702,265,Count,9159
2013,0900560750,Town,Plymouth,Very Well,5 to 17,2114,202,Count,9160
2013,0900560750,Town,Plymouth,Very Well,65 and Over,1496,190,Count,9161
2013,0900560750,Town,Plymouth,Well,18 to 64,185,102,Count,9162
2013,0900560750,Town,Plymouth,Well,5 to 17,0,38,Count,9163
2013,0900560750,Town,Plymouth,Well,65 and Over,69,57,Count,9164
2013,0900565930,Town,Roxbury,Not Well,18 to 64,0,24,Count,9165
2013,0900565930,Town,Roxbury,Not Well,5 to 17,0,24,Count,9166
2013,0900565930,Town,Roxbury,Not Well,65 and Over,0,24,Count,9167
2013,0900565930,Town,Roxbury,Not at All,18 to 64,0,24,Count,9168
2013,0900565930,Town,Roxbury,Not at All,5 to 17,0,24,Count,9169
2013,0900565930,Town,Roxbury,Not at All,65 and Over,0,24,Count,9170
2013,0900565930,Town,Roxbury,Total,18 to 64,1452,161,Count,9171
2013,0900565930,Town,Roxbury,Total,5 to 17,351,92,Count,9172
2013,0900565930,Town,Roxbury,Total,65 and Over,455,71,Count,9173
2013,0900565930,Town,Roxbury,Very Well,18 to 64,1434,172,Count,9174
2013,0900567960,Town,Sharon,Not at All,5 to 17,0,24,Count,9175
2013,0900567960,Town,Sharon,Not at All,65 and Over,0,24,Count,9176
2013,0900567960,Town,Sharon,Total,18 to 64,1649,150,Count,9177
2013,0900567960,Town,Sharon,Total,5 to 17,272,113,Count,9178
2013,0900567960,Town,Sharon,Total,65 and Over,708,163,Count,9179
2013,0900567960,Town,Sharon,Very Well,18 to 64,1643,161,Count,9180
2013,0900567960,Town,Sharon,Very Well,5 to 17,272,116,Count,9181
2013,0900567960,Town,Sharon,Very Well,65 and Over,708,166,Count,9182
2013,0900567960,Town,Sharon,Well,18 to 64,6,23,Count,9183
2013,0900567960,Town,Sharon,Well,5 to 17,0,24,Count,9184
2013,0900567960,Town,Sharon,Well,65 and Over,0,24,Count,9185
2013,0900575730,Town,Thomaston,Not Well,18 to 64,0,34,Count,9186
2013,0900575730,Town,Thomaston,Not Well,5 to 17,0,34,Count,9187
2013,0900575730,Town,Thomaston,Not Well,65 and Over,8,32,Count,9188
2013,0900575730,Town,Thomaston,Not at All,18 to 64,0,34,Count,9189
2013,0900575730,Town,Thomaston,Not at All,5 to 17,0,34,Count,9190
2013,0900575730,Town,Thomaston,Not at All,65 and Over,0,34,Count,9191
2013,0900575730,Town,Thomaston,Total,18 to 64,5244,150,Count,9192
2013,0900575730,Town,Thomaston,Total,5 to 17,1210,149,Count,9193
2013,0900575730,Town,Thomaston,Total,65 and Over,1039,118,Count,9194
2013,0900575730,Town,Thomaston,Very Well,18 to 64,5215,219,Count,9195
2013,0900575730,Town,Thomaston,Very Well,5 to 17,1191,195,Count,9196
2013,0900575730,Town,Thomaston,Very Well,65 and Over,1031,130,Count,9197
2013,0900575730,Town,Thomaston,Well,18 to 64,29,39,Count,9198
2013,0900575730,Town,Thomaston,Well,5 to 17,19,43,Count,9199
2013,0900575730,Town,Thomaston,Well,65 and Over,0,34,Count,9200
2013,0900761800,Town,Portland,Not Well,18 to 64,21,44,Count,9201
2013,0900761800,Town,Portland,Not Well,5 to 17,0,34,Count,9202
2013,0900907310,Town,Branford,Very Well,5 to 17,3886,363,Count,9203
2013,0900580490,Town,Watertown,Not at All,65 and Over,18,44,Count,9204
2013,0900722490,Town,East Hampton,Not at All,65 and Over,0,38,Count,9205
2013,0900740710,Town,Killingworth,Very Well,5 to 17,1263,140,Count,9206
2013,0900901220,Town,Ansonia,Not at All,65 and Over,120,107,Count,9207
2013,0900719130,Town,Deep River,Not Well,18 to 64,47,61,Count,9209
2013,0900761800,Town,Portland,Not Well,65 and Over,0,34,Count,9210
2013,0900761800,Town,Portland,Not at All,18 to 64,15,37,Count,9211
2013,0900761800,Town,Portland,Not at All,5 to 17,0,34,Count,9212
2013,0900761800,Town,Portland,Not at All,65 and Over,0,34,Count,9213
2013,0900761800,Town,Portland,Total,18 to 64,5986,196,Count,9214
2013,0900761800,Town,Portland,Total,5 to 17,1577,149,Count,9215
2013,0900761800,Town,Portland,Total,65 and Over,1559,170,Count,9216
2013,0900761800,Town,Portland,Very Well,18 to 64,5906,325,Count,9217
2013,0900761800,Town,Portland,Very Well,5 to 17,1577,168,Count,9218
2013,0900761800,Town,Portland,Very Well,65 and Over,1539,186,Count,9219
2013,0900761800,Town,Portland,Well,18 to 64,44,72,Count,9220
2013,0900761800,Town,Portland,Well,5 to 17,0,34,Count,9221
2013,0900761800,Town,Portland,Well,65 and Over,20,37,Count,9222
2013,0900781680,Town,Westbrook,Not Well,18 to 64,55,72,Count,9223
2013,0900781680,Town,Westbrook,Not Well,5 to 17,0,34,Count,9224
2013,0900781680,Town,Westbrook,Not Well,65 and Over,0,34,Count,9225
2013,0900781680,Town,Westbrook,Not at All,18 to 64,0,34,Count,9226
2013,0900781680,Town,Westbrook,Not at All,5 to 17,0,34,Count,9227
2013,0900781680,Town,Westbrook,Not at All,65 and Over,0,34,Count,9228
2013,0900781680,Town,Westbrook,Total,18 to 64,4375,201,Count,9229
2013,0900781680,Town,Westbrook,Total,5 to 17,1007,152,Count,9230
2013,0900781680,Town,Westbrook,Total,65 and Over,1339,184,Count,9231
2013,0900781680,Town,Westbrook,Very Well,18 to 64,4199,257,Count,9232
2013,0900781680,Town,Westbrook,Very Well,5 to 17,998,156,Count,9233
2013,0900781680,Town,Westbrook,Very Well,65 and Over,1339,194,Count,9234
2013,0900781680,Town,Westbrook,Well,18 to 64,121,90,Count,9235
2013,0900781680,Town,Westbrook,Well,5 to 17,9,34,Count,9236
2013,0900781680,Town,Westbrook,Well,65 and Over,0,34,Count,9237
2013,0900901220,Town,Ansonia,Not Well,18 to 64,288,127,Count,9253
2013,0900901220,Town,Ansonia,Not Well,5 to 17,11,38,Count,9254
2013,0900901220,Town,Ansonia,Not Well,65 and Over,80,65,Count,9255
2013,0900901220,Town,Ansonia,Not at All,18 to 64,71,68,Count,9256
2013,0900901220,Town,Ansonia,Not at All,5 to 17,0,38,Count,9257
2013,0900580490,Town,Watertown,Total,18 to 64,13899,411,Count,9258
2013,0900740710,Town,Killingworth,Very Well,65 and Over,1083,206,Count,9259
2013,0900722490,Town,East Hampton,Total,18 to 64,8616,274,Count,9261
2013,0900901220,Town,Ansonia,Total,18 to 64,12178,471,Count,9262
2013,0900719130,Town,Deep River,Not Well,5 to 17,0,24,Count,9263
2013,0900580490,Town,Watertown,Total,5 to 17,3714,318,Count,9264
2013,0900740710,Town,Killingworth,Well,18 to 64,33,44,Count,9265
2013,0900722490,Town,East Hampton,Total,5 to 17,2107,220,Count,9266
2013,0900901220,Town,Ansonia,Total,5 to 17,2991,433,Count,9268
2013,0900719130,Town,Deep River,Not Well,65 and Over,0,24,Count,9269
2013,0900740710,Town,Killingworth,Well,5 to 17,0,34,Count,9271
2013,0900722490,Town,East Hampton,Total,65 and Over,1421,201,Count,9272
2013,0900580490,Town,Watertown,Total,65 and Over,3747,332,Count,9273
2013,0900901220,Town,Ansonia,Total,65 and Over,2674,257,Count,9274
2013,0900719130,Town,Deep River,Not at All,18 to 64,0,24,Count,9275
2013,0900740710,Town,Killingworth,Well,65 and Over,36,63,Count,9277
2013,0900722490,Town,East Hampton,Very Well,18 to 64,8446,382,Count,9278
2013,0900580490,Town,Watertown,Very Well,18 to 64,13467,574,Count,9279
2013,0900901220,Town,Ansonia,Very Well,18 to 64,11296,814,Count,9280
2013,0900719130,Town,Deep River,Not at All,5 to 17,0,24,Count,9281
2013,0900714300,Town,Chester,Not Well,18 to 64,0,24,Count,9282
2013,0900747080,Town,Middlefield,Not Well,18 to 64,1,22,Count,9283
2013,0900722490,Town,East Hampton,Very Well,5 to 17,2101,252,Count,9284
2013,0900580490,Town,Watertown,Very Well,5 to 17,3684,352,Count,9285
2013,0900901220,Town,Ansonia,Very Well,5 to 17,2941,508,Count,9286
2013,0900719130,Town,Deep River,Not at All,65 and Over,0,24,Count,9287
2013,0900714300,Town,Chester,Not Well,5 to 17,0,24,Count,9288
2013,0900747080,Town,Middlefield,Not Well,5 to 17,0,24,Count,9289
2013,0900722490,Town,East Hampton,Very Well,65 and Over,1405,201,Count,9290
2013,0900901220,Town,Ansonia,Very Well,65 and Over,2338,235,Count,9291
2013,0900747080,Town,Middlefield,Not Well,65 and Over,0,24,Count,9292
2013,0900580490,Town,Watertown,Very Well,65 and Over,3460,382,Count,9293
2013,0900719130,Town,Deep River,Total,18 to 64,2987,104,Count,9294
2013,0900714300,Town,Chester,Not Well,65 and Over,16,32,Count,9295
2013,0900722490,Town,East Hampton,Well,18 to 64,134,89,Count,9296
2013,0900747080,Town,Middlefield,Not at All,18 to 64,0,24,Count,9297
2013,0900580490,Town,Watertown,Well,18 to 64,342,107,Count,9298
2013,0900719130,Town,Deep River,Total,5 to 17,655,120,Count,9299
2013,0900901220,Town,Ansonia,Well,18 to 64,523,187,Count,9300
2013,0900714300,Town,Chester,Not at All,18 to 64,0,24,Count,9301
2013,0900722490,Town,East Hampton,Well,5 to 17,0,38,Count,9302
2013,0900747080,Town,Middlefield,Not at All,5 to 17,0,24,Count,9303
2013,0900580490,Town,Watertown,Well,5 to 17,0,44,Count,9304
2013,0900719130,Town,Deep River,Total,65 and Over,748,87,Count,9305
2013,0900901220,Town,Ansonia,Well,5 to 17,39,53,Count,9306
2013,0900714300,Town,Chester,Not at All,5 to 17,0,24,Count,9307
2013,0900722490,Town,East Hampton,Well,65 and Over,16,34,Count,9308
2013,0900747080,Town,Middlefield,Not at All,65 and Over,0,24,Count,9309
2013,0900580490,Town,Watertown,Well,65 and Over,144,80,Count,9310
2013,0900719130,Town,Deep River,Very Well,18 to 64,2929,179,Count,9311
2013,0900901220,Town,Ansonia,Well,65 and Over,136,89,Count,9312
2013,0900714300,Town,Chester,Not at All,65 and Over,0,24,Count,9313
2013,0900726270,Town,Essex,Not Well,18 to 64,0,34,Count,9314
2013,0900747080,Town,Middlefield,Total,18 to 64,2778,99,Count,9315
2013,0900586440,Town,Winchester,Not Well,18 to 64,32,57,Count,9316
2013,0900719130,Town,Deep River,Very Well,5 to 17,655,121,Count,9317
2013,0900903250,Town,Beacon Falls,Not Well,18 to 64,13,36,Count,9318
2013,0900714300,Town,Chester,Total,18 to 64,2375,144,Count,9319
2013,0900726270,Town,Essex,Not Well,5 to 17,0,34,Count,9320
2013,0900747080,Town,Middlefield,Total,5 to 17,767,113,Count,9321
2013,0900586440,Town,Winchester,Not Well,5 to 17,0,38,Count,9322
2013,0900719130,Town,Deep River,Very Well,65 and Over,732,110,Count,9323
2013,0900903250,Town,Beacon Falls,Not Well,5 to 17,0,34,Count,9324
2013,0900714300,Town,Chester,Total,5 to 17,683,100,Count,9325
2013,0900726270,Town,Essex,Not Well,65 and Over,0,34,Count,9326
2013,0900747080,Town,Middlefield,Total,65 and Over,612,93,Count,9327
2013,0900586440,Town,Winchester,Not Well,65 and Over,63,59,Count,9328
2013,0900719130,Town,Deep River,Well,18 to 64,11,27,Count,9329
2013,0900903250,Town,Beacon Falls,Not Well,65 and Over,50,80,Count,9330
2013,0900714300,Town,Chester,Total,65 and Over,898,134,Count,9331
2013,0900726270,Town,Essex,Not at All,18 to 64,0,34,Count,9332
2013,0900747080,Town,Middlefield,Very Well,18 to 64,2756,122,Count,9333
2013,0900586440,Town,Winchester,Not at All,18 to 64,56,82,Count,9334
2013,0900719130,Town,Deep River,Well,5 to 17,0,24,Count,9335
2013,0900903250,Town,Beacon Falls,Not at All,18 to 64,0,34,Count,9336
2013,0900714300,Town,Chester,Very Well,18 to 64,2349,189,Count,9337
2013,0900726270,Town,Essex,Not at All,5 to 17,0,34,Count,9338
2013,0900747080,Town,Middlefield,Very Well,5 to 17,767,122,Count,9339
2013,0900586440,Town,Winchester,Not at All,5 to 17,0,38,Count,9340
2013,0900719130,Town,Deep River,Well,65 and Over,16,32,Count,9341
2013,0900903250,Town,Beacon Falls,Not at All,5 to 17,13,37,Count,9342
2013,0900714300,Town,Chester,Very Well,5 to 17,683,103,Count,9343
2013,0900726270,Town,Essex,Not at All,65 and Over,0,34,Count,9344
2013,0900747080,Town,Middlefield,Very Well,65 and Over,602,98,Count,9345
2013,0900747080,Town,Middlefield,Well,18 to 64,21,27,Count,9346
2013,0900747080,Town,Middlefield,Well,5 to 17,0,24,Count,9347
2013,0900747080,Town,Middlefield,Well,65 and Over,10,25,Count,9348
2013,0900747360,Town,Middletown,Not Well,18 to 64,647,177,Count,9349
2013,0900747360,Town,Middletown,Not Well,5 to 17,53,70,Count,9350
2013,0900747360,Town,Middletown,Not Well,65 and Over,195,102,Count,9351
2013,0900747360,Town,Middletown,Not at All,18 to 64,121,84,Count,9352
2013,0900747360,Town,Middletown,Not at All,5 to 17,0,50,Count,9353
2013,0900747360,Town,Middletown,Not at All,65 and Over,67,57,Count,9354
2013,0900747360,Town,Middletown,Total,18 to 64,32479,394,Count,9355
2013,0900747360,Town,Middletown,Total,5 to 17,6340,338,Count,9356
2013,0900747360,Town,Middletown,Total,65 and Over,6414,363,Count,9357
2013,0900747360,Town,Middletown,Very Well,18 to 64,30543,860,Count,9358
2013,0900747360,Town,Middletown,Very Well,5 to 17,6210,438,Count,9359
2013,0900747360,Town,Middletown,Very Well,65 and Over,6026,364,Count,9360
2013,0900747360,Town,Middletown,Well,18 to 64,1168,344,Count,9361
2013,0900747360,Town,Middletown,Well,5 to 17,77,64,Count,9362
2013,0900747360,Town,Middletown,Well,65 and Over,126,95,Count,9363
2013,0900757320,Town,Old Saybrook,Not Well,18 to 64,18,33,Count,9364
2013,0900757320,Town,Old Saybrook,Not Well,5 to 17,11,37,Count,9365
2013,0900757320,Town,Old Saybrook,Not Well,65 and Over,9,32,Count,9366
2013,0900757320,Town,Old Saybrook,Not at All,18 to 64,0,38,Count,9367
2013,0900757320,Town,Old Saybrook,Not at All,5 to 17,0,38,Count,9368
2013,0900757320,Town,Old Saybrook,Not at All,65 and Over,2,34,Count,9369
2013,0900757320,Town,Old Saybrook,Total,18 to 64,5078,257,Count,9370
2013,0900757320,Town,Old Saybrook,Total,5 to 17,1822,224,Count,9371
2013,0900757320,Town,Old Saybrook,Total,65 and Over,2899,327,Count,9372
2013,0900757320,Town,Old Saybrook,Very Well,18 to 64,4989,292,Count,9373
2013,0900757320,Town,Old Saybrook,Very Well,5 to 17,1811,259,Count,9374
2013,0900757320,Town,Old Saybrook,Very Well,65 and Over,2851,311,Count,9375
2013,0900757320,Town,Old Saybrook,Well,18 to 64,71,63,Count,9376
2013,0900757320,Town,Old Saybrook,Well,5 to 17,0,38,Count,9377
2013,0900757320,Town,Old Saybrook,Well,65 and Over,37,44,Count,9378
2013,0900714300,Town,Chester,Very Well,65 and Over,875,140,Count,9379
2013,0900903250,Town,Beacon Falls,Not at All,65 and Over,0,34,Count,9380
2013,0900586440,Town,Winchester,Not at All,65 and Over,0,38,Count,9381
2013,0900720810,Town,Durham,Not Well,18 to 64,28,44,Count,9382
2013,0900726270,Town,Essex,Total,18 to 64,3647,232,Count,9383
2013,0900714300,Town,Chester,Well,18 to 64,26,33,Count,9384
2013,0900903250,Town,Beacon Falls,Total,18 to 64,3886,162,Count,9385
2013,0900586440,Town,Winchester,Total,18 to 64,7003,347,Count,9386
2013,0900720810,Town,Durham,Not Well,5 to 17,0,34,Count,9387
2013,0900726270,Town,Essex,Total,5 to 17,1040,184,Count,9388
2013,0900714300,Town,Chester,Well,5 to 17,0,24,Count,9389
2013,0900903250,Town,Beacon Falls,Total,5 to 17,1173,186,Count,9390
2013,0900586440,Town,Winchester,Total,5 to 17,1673,310,Count,9391
2013,0900720810,Town,Durham,Not Well,65 and Over,0,34,Count,9392
2013,0900726270,Town,Essex,Total,65 and Over,1697,213,Count,9393
2013,0900714300,Town,Chester,Well,65 and Over,7,25,Count,9394
2013,0900903250,Town,Beacon Falls,Total,65 and Over,790,107,Count,9395
2013,0900586440,Town,Winchester,Total,65 and Over,1793,261,Count,9396
2013,0900720810,Town,Durham,Not at All,18 to 64,0,34,Count,9397
2013,0900726270,Town,Essex,Very Well,18 to 64,3616,247,Count,9398
2013,0900726270,Town,Essex,Very Well,5 to 17,1040,189,Count,9399
2013,0900726270,Town,Essex,Very Well,65 and Over,1663,218,Count,9400
2013,0900726270,Town,Essex,Well,18 to 64,31,47,Count,9401
2013,0900726270,Town,Essex,Well,5 to 17,0,34,Count,9402
2013,0900726270,Town,Essex,Well,65 and Over,34,51,Count,9403
2013,0900735230,Town,Haddam,Not Well,18 to 64,0,34,Count,9404
2013,0900735230,Town,Haddam,Not Well,5 to 17,12,36,Count,9405
2013,0900735230,Town,Haddam,Not Well,65 and Over,15,37,Count,9406
2013,0900735230,Town,Haddam,Not at All,18 to 64,0,34,Count,9407
2013,0900735230,Town,Haddam,Not at All,5 to 17,0,34,Count,9408
2013,0900735230,Town,Haddam,Not at All,65 and Over,0,34,Count,9409
2013,0900735230,Town,Haddam,Total,18 to 64,5288,175,Count,9410
2013,0900735230,Town,Haddam,Total,5 to 17,1496,206,Count,9411
2013,0900735230,Town,Haddam,Total,65 and Over,1142,206,Count,9412
2013,0900735230,Town,Haddam,Very Well,18 to 64,5276,264,Count,9413
2013,0900735230,Town,Haddam,Very Well,5 to 17,1484,212,Count,9414
2013,0900735230,Town,Haddam,Very Well,65 and Over,1127,204,Count,9415
2013,0900735230,Town,Haddam,Well,18 to 64,12,35,Count,9416
2013,0900735230,Town,Haddam,Well,5 to 17,0,34,Count,9417
2013,0900735230,Town,Haddam,Well,65 and Over,0,34,Count,9418
2013,0900740710,Town,Killingworth,Not Well,18 to 64,0,34,Count,9419
2013,0900740710,Town,Killingworth,Not Well,5 to 17,0,34,Count,9420
2013,0900740710,Town,Killingworth,Not Well,65 and Over,0,34,Count,9421
2013,0900740710,Town,Killingworth,Not at All,18 to 64,0,34,Count,9422
2013,0900740710,Town,Killingworth,Not at All,5 to 17,0,34,Count,9423
2013,0900740710,Town,Killingworth,Not at All,65 and Over,0,34,Count,9424
2013,0900740710,Town,Killingworth,Total,18 to 64,3957,220,Count,9425
2013,0900740710,Town,Killingworth,Total,5 to 17,1263,131,Count,9426
2013,0900740710,Town,Killingworth,Total,65 and Over,1119,228,Count,9427
2013,0900740710,Town,Killingworth,Very Well,18 to 64,3924,255,Count,9428
2013,0900720810,Town,Durham,Not at All,5 to 17,0,34,Count,9429
2013,0900903250,Town,Beacon Falls,Very Well,18 to 64,3738,296,Count,9430
2013,0900720810,Town,Durham,Not at All,65 and Over,29,48,Count,9431
2013,0900903250,Town,Beacon Falls,Very Well,5 to 17,1160,223,Count,9432
2013,0900720810,Town,Durham,Total,18 to 64,4371,167,Count,9433
2013,0900903250,Town,Beacon Falls,Very Well,65 and Over,681,121,Count,9434
2013,0900720810,Town,Durham,Total,5 to 17,1567,145,Count,9435
2013,0900903250,Town,Beacon Falls,Well,18 to 64,135,113,Count,9436
2013,0900720810,Town,Durham,Total,65 and Over,1090,181,Count,9437
2013,0900586440,Town,Winchester,Very Well,18 to 64,6601,523,Count,9438
2013,0900715350,Town,Clinton,Not Well,18 to 64,243,150,Count,9439
2013,0900903250,Town,Beacon Falls,Well,5 to 17,0,34,Count,9440
2013,0900720810,Town,Durham,Very Well,18 to 64,4322,211,Count,9441
2013,0900586440,Town,Winchester,Very Well,5 to 17,1673,395,Count,9442
2013,0900715350,Town,Clinton,Not Well,5 to 17,0,38,Count,9443
2013,0900903250,Town,Beacon Falls,Well,65 and Over,59,51,Count,9444
2013,0900720810,Town,Durham,Very Well,5 to 17,1551,190,Count,9445
2013,0900586440,Town,Winchester,Very Well,65 and Over,1730,260,Count,9446
2013,0900715350,Town,Clinton,Not Well,65 and Over,13,38,Count,9447
2013,0900904580,Town,Bethany,Not Well,18 to 64,0,34,Count,9448
2013,0900720810,Town,Durham,Very Well,65 and Over,1043,179,Count,9449
2013,0900586440,Town,Winchester,Well,18 to 64,314,235,Count,9450
2013,0900715350,Town,Clinton,Not at All,18 to 64,0,38,Count,9451
2013,0900904580,Town,Bethany,Not Well,5 to 17,0,34,Count,9452
2013,0900904580,Town,Bethany,Not Well,65 and Over,16,39,Count,9453
2013,0900904580,Town,Bethany,Not at All,18 to 64,0,34,Count,9454
2013,0900904580,Town,Bethany,Not at All,5 to 17,0,34,Count,9455
2013,0900907310,Town,Branford,Very Well,65 and Over,5488,335,Count,9456
2013,0900904580,Town,Bethany,Not at All,65 and Over,0,34,Count,9457
2013,0900904580,Town,Bethany,Total,18 to 64,3417,142,Count,9458
2013,0900904580,Town,Bethany,Total,5 to 17,1257,150,Count,9459
2013,0900904580,Town,Bethany,Total,65 and Over,722,101,Count,9460
2013,0900904580,Town,Bethany,Very Well,18 to 64,3365,216,Count,9461
2013,0900904580,Town,Bethany,Very Well,5 to 17,1257,175,Count,9462
2013,0900904580,Town,Bethany,Very Well,65 and Over,706,111,Count,9463
2013,0900904580,Town,Bethany,Well,18 to 64,52,47,Count,9464
2013,0900904580,Town,Bethany,Well,5 to 17,0,34,Count,9465
2013,0900904580,Town,Bethany,Well,65 and Over,0,34,Count,9466
2013,0900907310,Town,Branford,Not Well,18 to 64,254,113,Count,9467
2013,0900907310,Town,Branford,Not Well,5 to 17,73,69,Count,9468
2013,0900907310,Town,Branford,Not Well,65 and Over,78,85,Count,9469
2013,0900907310,Town,Branford,Not at All,18 to 64,0,44,Count,9470
2013,0900907310,Town,Branford,Not at All,5 to 17,18,45,Count,9471
2013,0900907310,Town,Branford,Not at All,65 and Over,12,43,Count,9472
2013,0900907310,Town,Branford,Total,18 to 64,17334,386,Count,9473
2013,0900907310,Town,Branford,Total,5 to 17,3992,393,Count,9474
2013,0900907310,Town,Branford,Total,65 and Over,5718,328,Count,9475
2013,0900907310,Town,Branford,Very Well,18 to 64,16587,619,Count,9476
2013,0900720810,Town,Durham,Well,18 to 64,21,45,Count,9477
2013,0900715350,Town,Clinton,Not at All,5 to 17,0,38,Count,9478
2013,0900907310,Town,Branford,Well,18 to 64,493,186,Count,9479
2013,0900720810,Town,Durham,Well,5 to 17,16,39,Count,9480
2013,0900715350,Town,Clinton,Not at All,65 and Over,0,38,Count,9481
2013,0900907310,Town,Branford,Well,5 to 17,15,46,Count,9482
2013,0900720810,Town,Durham,Well,65 and Over,18,40,Count,9483
2013,0900715350,Town,Clinton,Total,18 to 64,8335,224,Count,9484
2013,0900907310,Town,Branford,Well,65 and Over,140,68,Count,9485
2013,0900722280,Town,East Haddam,Not Well,18 to 64,52,57,Count,9486
2013,0900715350,Town,Clinton,Total,5 to 17,2239,190,Count,9487
2013,0900586440,Town,Winchester,Well,5 to 17,0,38,Count,9488
2013,0900914160,Town,Cheshire,Not Well,18 to 64,344,138,Count,9489
2013,0900722280,Town,East Haddam,Not Well,5 to 17,0,34,Count,9490
2013,0900715350,Town,Clinton,Total,65 and Over,2094,159,Count,9491
2013,0900586440,Town,Winchester,Well,65 and Over,0,38,Count,9492
2013,0900914160,Town,Cheshire,Not Well,5 to 17,139,103,Count,9493
2013,0900722280,Town,East Haddam,Not Well,65 and Over,12,35,Count,9494
2013,0900715350,Town,Clinton,Very Well,18 to 64,7890,384,Count,9495
2013,0900587910,Town,Woodbury,Not Well,18 to 64,35,41,Count,9496
2013,0900914160,Town,Cheshire,Not Well,65 and Over,69,69,Count,9497
2013,0900722280,Town,East Haddam,Not at All,18 to 64,4,31,Count,9498
2013,0900715350,Town,Clinton,Very Well,5 to 17,2233,248,Count,9499
2013,0900587910,Town,Woodbury,Not Well,5 to 17,10,33,Count,9500
2013,0900914160,Town,Cheshire,Not at All,18 to 64,52,57,Count,9501
2013,0900722280,Town,East Haddam,Not at All,5 to 17,0,34,Count,9502
2013,0900715350,Town,Clinton,Very Well,65 and Over,2073,173,Count,9503
2013,0900587910,Town,Woodbury,Not Well,65 and Over,14,37,Count,9504
2013,0900914160,Town,Cheshire,Not at All,5 to 17,0,44,Count,9505
2013,0900722280,Town,East Haddam,Not at All,65 and Over,14,37,Count,9506
2013,0900715350,Town,Clinton,Well,18 to 64,202,135,Count,9507
2013,0900715350,Town,Clinton,Well,5 to 17,6,35,Count,9508
2013,0900715350,Town,Clinton,Well,65 and Over,8,35,Count,9509
2013,0900718080,Town,Cromwell,Not Well,18 to 64,36,58,Count,9510
2013,0900718080,Town,Cromwell,Not Well,5 to 17,9,36,Count,9511
2013,0900718080,Town,Cromwell,Not Well,65 and Over,28,39,Count,9512
2013,0900718080,Town,Cromwell,Not at All,18 to 64,12,38,Count,9513
2013,0900718080,Town,Cromwell,Not at All,5 to 17,0,38,Count,9514
2013,0900718080,Town,Cromwell,Not at All,65 and Over,48,55,Count,9515
2013,0900718080,Town,Cromwell,Total,18 to 64,8930,279,Count,9516
2013,0900718080,Town,Cromwell,Total,5 to 17,1861,219,Count,9517
2013,0900718080,Town,Cromwell,Total,65 and Over,2416,229,Count,9518
2013,0900718080,Town,Cromwell,Very Well,18 to 64,8553,423,Count,9519
2013,0900718080,Town,Cromwell,Very Well,5 to 17,1839,263,Count,9520
2013,0900718080,Town,Cromwell,Very Well,65 and Over,2251,249,Count,9521
2013,0900718080,Town,Cromwell,Well,18 to 64,329,144,Count,9522
2013,0900718080,Town,Cromwell,Well,5 to 17,13,39,Count,9523
2013,0900718080,Town,Cromwell,Well,65 and Over,89,62,Count,9524
2013,0900914160,Town,Cheshire,Not at All,65 and Over,53,50,Count,9525
2013,0900722280,Town,East Haddam,Total,18 to 64,5697,230,Count,9526
2013,0900914160,Town,Cheshire,Total,18 to 64,18632,412,Count,9527
2013,0900722280,Town,East Haddam,Total,5 to 17,1837,211,Count,9528
2013,0900914160,Town,Cheshire,Total,5 to 17,5449,313,Count,9529
2013,0900722280,Town,East Haddam,Total,65 and Over,1157,194,Count,9530
2013,0900914160,Town,Cheshire,Total,65 and Over,4150,323,Count,9531
2013,0900722280,Town,East Haddam,Very Well,18 to 64,5641,255,Count,9532
2013,0900914160,Town,Cheshire,Very Well,18 to 64,17357,707,Count,9533
2013,0900722280,Town,East Haddam,Very Well,5 to 17,1818,259,Count,9534
2013,0900914160,Town,Cheshire,Very Well,5 to 17,5223,341,Count,9535
2013,0900722280,Town,East Haddam,Very Well,65 and Over,1094,194,Count,9536
2013,0900914160,Town,Cheshire,Very Well,65 and Over,3979,340,Count,9537
2013,0900722280,Town,East Haddam,Well,18 to 64,0,34,Count,9538
2013,0900914160,Town,Cheshire,Well,18 to 64,879,370,Count,9539
2013,0900722280,Town,East Haddam,Well,5 to 17,19,45,Count,9540
2013,0900914160,Town,Cheshire,Well,5 to 17,87,66,Count,9541
2013,0900722280,Town,East Haddam,Well,65 and Over,37,51,Count,9542
2013,0900914160,Town,Cheshire,Well,65 and Over,49,48,Count,9543
2013,0900722490,Town,East Hampton,Not Well,18 to 64,20,45,Count,9544
2013,0900919550,Town,Derby,Not Well,18 to 64,485,245,Count,9545
2013,0900722490,Town,East Hampton,Not Well,5 to 17,6,35,Count,9546
2013,0900919550,Town,Derby,Not Well,5 to 17,0,38,Count,9547
2013,0900722490,Town,East Hampton,Not Well,65 and Over,0,38,Count,9548
2013,0900919550,Town,Derby,Not Well,65 and Over,58,58,Count,9549
2013,0900722490,Town,East Hampton,Not at All,18 to 64,16,35,Count,9550
2013,0900587910,Town,Woodbury,Not at All,18 to 64,0,34,Count,9551
2013,0900722490,Town,East Hampton,Not at All,5 to 17,0,38,Count,9552
2013,0900919550,Town,Derby,Not at All,18 to 64,0,38,Count,9553
